date,pm2_5,air_temperature,air_humidity,is_primary_outlier,T,P0,P,U,DD,Ff,VV
2024-12-05 10:00:00,27.866666666666667,-6.516416601666666,86.00866524999999,False,-12.0,761.3,773.9,85.0,6.0,2.0,10.0
2024-12-05 11:00:00,27.025,-4.908583284166666,83.90316589166667,False,-9.0,761.5,773.9,93.0,6.0,2.0,10.0
2024-12-05 12:00:00,32.68333333333333,-4.580416613333333,82.80399851666667,False,-7.0,761.1,773.4,93.0,6.0,3.0,10.0
2024-12-05 13:00:00,33.56666666666667,-3.499333258333333,80.535999,False,-6.0,761.1,773.4,86.0,3.0,4.0,10.0
2024-12-05 14:00:00,39.325,-3.8284998983333334,82.19724871666668,False,-5.0,761.2,773.4,80.0,3.0,5.0,10.0
2024-12-05 15:00:00,38.96666666666667,-3.7959998966666664,83.23849823333333,False,-6.0,760.4,772.7,86.0,6.0,4.0,10.0
2024-12-05 16:00:00,,,,False,-7.0,760.4,772.7,86.0,6.0,5.0,10.0
2024-12-05 17:00:00,,,,False,-8.0,761.0,773.4,93.0,6.0,5.0,10.0
2024-12-05 18:00:00,,,,False,-10.0,761.0,773.4,85.0,6.0,4.0,10.0
2024-12-05 19:00:00,,,,False,-12.0,760.2,772.7,92.0,6.0,4.0,10.0
2024-12-05 20:00:00,,,,False,-13.0,760.1,772.7,92.0,15.0,4.0,10.0
2024-12-05 21:00:00,,,,False,-14.0,760.1,772.7,92.0,15.0,4.0,10.0
2024-12-05 22:00:00,,,,False,-14.0,759.3,771.9,92.0,15.0,3.0,10.0
2024-12-05 23:00:00,,,,False,-14.0,759.3,771.9,85.0,15.0,4.0,10.0
2024-12-06 00:00:00,,,,False,-15.0,759.2,771.9,85.0,15.0,4.0,10.0
2024-12-06 01:00:00,,,,False,-13.0,759.3,771.9,92.0,6.0,3.0,10.0
2024-12-06 02:00:00,,,,False,-15.0,759.2,771.9,85.0,6.0,4.0,10.0
2024-12-06 03:00:00,,,,False,-16.0,758.4,771.1,85.0,6.0,3.0,10.0
2024-12-06 04:00:00,,,,False,-17.0,758.4,771.1,85.0,15.0,2.0,10.0
2024-12-06 05:00:00,,,,False,-17.0,758.4,771.1,85.0,6.0,3.0,10.0
2024-12-06 06:00:00,,,,False,-16.0,758.4,771.1,85.0,15.0,3.0,10.0
2024-12-06 07:00:00,,,,False,-16.0,757.7,770.4,85.0,6.0,3.0,10.0
2024-12-06 08:00:00,,,,False,-13.0,758.5,771.1,85.0,6.0,3.0,10.0
2024-12-06 09:00:00,,,,False,-13.0,758.5,771.1,85.0,6.0,3.0,4.6
2024-12-06 10:00:00,,,,False,-11.0,758.6,771.1,85.0,6.0,3.0,10.0
2024-12-06 11:00:00,,,,False,-10.0,758.0,770.4,85.0,6.0,3.0,10.0
2024-12-06 12:00:00,,,,False,-10.0,758.0,770.4,85.0,6.0,3.0,10.0
2024-12-06 13:00:00,,,,False,-8.0,758.1,770.4,86.0,6.0,3.0,10.0
2024-12-06 14:00:00,,,,False,-8.0,758.1,770.4,79.0,3.0,2.0,10.0
2024-12-06 15:00:00,,,,False,-9.0,758.0,770.4,86.0,6.0,2.0,10.0
2024-12-06 16:00:00,,,,False,-9.0,758.0,770.4,86.0,6.0,3.0,5.0
2024-12-06 17:00:00,,,,False,-8.0,758.1,770.4,86.0,6.0,3.0,7.0
2024-12-06 18:00:00,,,,False,-7.0,758.8,771.1,86.0,6.0,3.0,7.0
2024-12-06 19:00:00,,,,False,-8.0,758.8,771.1,86.0,3.0,2.0,10.0
2024-12-06 20:00:00,,,,False,-8.0,758.8,771.1,86.0,3.0,3.0,10.0
2024-12-06 21:00:00,,,,False,-9.0,758.7,771.1,93.0,3.0,3.0,7.0
2024-12-06 22:00:00,,,,False,-10.0,758.0,770.4,92.0,6.0,3.0,10.0
2024-12-06 23:00:00,,,,False,-10.0,758.7,771.1,85.0,6.0,3.0,6.0
2024-12-07 00:00:00,,,,False,-11.0,758.0,770.4,92.0,15.0,3.0,10.0
2024-12-07 01:00:00,,,,False,-10.0,758.7,771.1,85.0,15.0,3.0,10.0
2024-12-07 02:00:00,,,,False,-10.0,758.7,771.1,92.0,6.0,3.0,7.0
2024-12-07 03:00:00,,,,False,-10.0,758.0,770.4,92.0,6.0,3.0,10.0
2024-12-07 04:00:00,,,,False,-10.0,758.0,770.4,85.0,6.0,2.0,10.0
2024-12-07 05:00:00,,,,False,-9.0,758.0,770.4,86.0,6.0,2.0,10.0
2024-12-07 06:00:00,,,,False,-9.0,758.0,770.4,93.0,6.0,3.0,4.5
2024-12-07 07:00:00,,,,False,-10.0,758.0,770.4,92.0,6.0,2.0,4.5
2024-12-07 08:00:00,,,,False,-10.0,758.7,771.1,85.0,6.0,3.0,4.8
2024-12-07 09:00:00,,,,False,-10.0,758.7,771.1,85.0,6.0,2.0,6.0
2024-12-07 10:00:00,,,,False,-9.0,758.7,771.1,86.0,3.0,2.0,5.0
2024-12-07 11:00:00,,,,False,-7.0,758.1,770.4,86.0,2.0,1.0,2.4
2024-12-07 12:00:00,,,,False,-6.0,758.2,770.4,86.0,0.0,2.0,2.4
2024-12-07 13:00:00,,,,False,-6.0,758.2,770.4,86.0,1.0,2.0,5.0
2024-12-07 14:00:00,,,,False,-6.0,758.2,770.4,86.0,1.0,2.0,5.0
2024-12-07 15:00:00,,,,False,-6.0,758.2,770.4,86.0,0.0,3.0,10.0
2024-12-07 16:00:00,,,,False,-7.0,758.8,771.1,93.0,0.0,2.0,4.8
2024-12-07 17:00:00,,,,False,-7.0,758.8,771.1,86.0,0.0,3.0,2.2
2024-12-07 18:00:00,,,,False,-7.0,758.8,771.1,86.0,4.0,2.0,4.3
2024-12-07 19:00:00,,,,False,-8.0,759.6,771.9,93.0,5.0,3.0,3.1
2024-12-07 20:00:00,,,,False,-8.0,759.6,771.9,93.0,10.0,2.0,8.0
2024-12-07 21:00:00,,,,False,-9.0,759.5,771.9,93.0,4.0,2.0,7.0
2024-12-07 22:00:00,,,,False,-10.0,759.5,771.9,85.0,4.0,5.0,10.0
2024-12-07 23:00:00,,,,False,-13.0,760.1,772.7,85.0,0.0,5.0,10.0
2024-12-08 00:00:00,,,,False,-14.0,760.1,772.7,85.0,4.0,6.0,10.0
2024-12-08 01:00:00,,,,False,-14.0,760.8,773.4,85.0,4.0,6.0,10.0
2024-12-08 02:00:00,,,,False,-15.0,760.7,773.4,85.0,0.0,4.0,10.0
2024-12-08 03:00:00,,,,False,-15.0,761.2,773.9,78.0,0.0,5.0,10.0
2024-12-08 04:00:00,,,,False,-16.0,761.2,773.9,85.0,0.0,5.0,10.0
2024-12-08 05:00:00,,,,False,-17.0,761.9,774.7,85.0,4.0,5.0,10.0
2024-12-08 06:00:00,,,,False,-17.0,761.9,774.7,85.0,4.0,5.0,10.0
2024-12-08 07:00:00,,,,False,-17.0,762.7,775.5,85.0,4.0,5.0,10.0
2024-12-08 08:00:00,,,,False,-17.0,762.7,775.5,85.0,4.0,5.0,10.0
2024-12-08 09:00:00,,,,False,-16.0,763.4,776.2,85.0,4.0,4.0,6.0
2024-12-08 10:00:00,,,,False,-16.0,764.2,777.0,85.0,4.0,4.0,9.0
2024-12-08 11:00:00,,,,False,-17.0,764.2,777.0,78.0,4.0,6.0,10.0
2024-12-08 12:00:00,,,,False,-17.0,764.2,777.0,78.0,4.0,4.0,7.0
2024-12-08 13:00:00,,,,False,-17.0,764.8,777.7,85.0,8.0,5.0,3.0
2024-12-08 14:00:00,,,,False,-16.0,764.9,777.7,92.0,8.0,5.0,2.7
2024-12-08 15:00:00,,,,False,-15.0,765.7,778.5,85.0,8.0,5.0,3.4
2024-12-08 16:00:00,,,,False,-16.0,766.5,779.3,85.0,4.0,3.0,1.3
2024-12-08 17:00:00,,,,False,-15.0,767.2,780.0,85.0,4.0,2.0,2.0
2024-12-08 18:00:00,,,,False,-14.0,767.3,780.0,78.0,8.0,5.0,6.0
2024-12-08 19:00:00,,,,False,-14.0,768.0,780.8,78.0,8.0,4.0,10.0
2024-12-08 20:00:00,,,,False,-15.0,768.0,780.8,78.0,8.0,5.0,10.0
2024-12-08 21:00:00,,,,False,-15.0,768.8,781.6,85.0,8.0,4.0,10.0
2024-12-08 22:00:00,,,,False,-15.0,768.8,781.6,85.0,8.0,4.0,7.0
2024-12-08 23:00:00,,,,False,-15.0,769.5,782.3,85.0,8.0,4.0,10.0
2024-12-09 00:00:00,,,,False,-15.0,769.5,782.3,78.0,8.0,4.0,5.0
2024-12-09 01:00:00,,,,False,-15.0,769.5,782.3,78.0,8.0,3.0,10.0
2024-12-09 02:00:00,,,,False,-15.0,770.3,783.1,85.0,8.0,2.0,10.0
2024-12-09 03:00:00,,,,False,-14.0,770.3,783.1,78.0,8.0,3.0,10.0
2024-12-09 04:00:00,,,,False,-14.0,770.3,783.1,78.0,8.0,3.0,10.0
2024-12-09 05:00:00,,,,False,-14.0,771.0,783.8,78.0,8.0,3.0,10.0
2024-12-09 06:00:00,,,,False,-14.0,771.0,783.8,72.0,8.0,3.0,10.0
2024-12-09 07:00:00,,,,False,-15.0,771.7,784.6,78.0,8.0,3.0,10.0
2024-12-09 08:00:00,,,,False,-15.0,771.7,784.6,78.0,8.0,3.0,10.0
2024-12-09 09:00:00,,,,False,-15.0,772.5,785.4,78.0,8.0,2.0,10.0
2024-12-09 10:00:00,29.155555555555555,-13.195110722222221,75.64977648888889,False,-14.0,772.6,785.4,72.0,8.0,3.0,10.0
2024-12-09 11:00:00,45.55833333333333,-12.924666225000001,74.3899993,False,-14.0,771.8,784.6,72.0,8.0,3.0,10.0
2024-12-09 12:00:00,56.93333333333333,-12.732499591666668,74.2921655,False,-14.0,771.8,784.6,72.0,9.0,2.0,10.0
2024-12-09 13:00:00,51.016666666666666,-12.870166358333334,75.52133235,False,-14.0,771.8,784.6,72.0,11.0,3.0,10.0
2024-12-09 14:00:00,42.56666666666667,-13.264666333333334,76.51849913333334,False,-14.0,771.8,784.6,72.0,11.0,3.0,4.5
2024-12-09 15:00:00,59.5,-13.663666491666667,77.72583250000001,False,-14.0,771.8,784.6,72.0,9.0,3.0,5.0
2024-12-09 16:00:00,65.38333333333334,-13.910666391666666,78.49999863333332,False,-15.0,772.5,785.4,72.0,12.0,2.0,4.8
2024-12-09 17:00:00,111.31666666666666,-14.26533305,80.10199891666666,False,-15.0,772.5,785.4,72.0,3.0,2.0,3.5
2024-12-09 18:00:00,137.3,-14.3179996,82.36183201666667,False,-16.0,772.5,785.4,78.0,2.0,2.0,4.0
2024-12-09 19:00:00,16.616666666666667,-14.813999633333333,84.05466558333333,False,-17.0,772.4,785.4,85.0,2.0,2.0,4.0
2024-12-09 20:00:00,13.6,-15.293499575,84.35749881666668,False,-17.0,772.4,785.4,85.0,7.0,0.0,4.6
2024-12-09 21:00:00,32.53333333333333,-15.496666274999999,84.51416556666666,False,-18.0,771.6,784.6,84.0,7.0,0.0,2.1
2024-12-09 22:00:00,121.3,-16.793499783333335,84.75466556666667,False,-20.0,771.5,784.6,84.0,5.0,1.0,2.3
2024-12-09 23:00:00,96.21666666666667,-17.63099983333333,85.53483216666667,False,-22.0,771.4,784.6,84.0,7.0,0.0,1.2
2024-12-10 00:00:00,75.65,-17.773833200000002,84.31816558333334,False,-23.0,771.3,784.6,84.0,7.0,0.0,1.3
2024-12-10 01:00:00,117.63333333333334,-17.740499800000002,81.92266525,False,-23.0,771.3,784.6,84.0,7.0,0.0,2.2
2024-12-10 02:00:00,106.76666666666667,-18.38099965,81.04383200000001,False,-25.0,770.4,783.8,83.0,7.0,0.0,2.8
2024-12-10 03:00:00,81.11666666666666,-18.770583199999997,84.79724906666667,False,-25.0,770.4,783.8,83.0,16.0,1.0,2.8
2024-12-10 04:00:00,87.45,-18.9446666,85.07283191666667,False,-26.0,769.7,783.1,83.0,7.0,0.0,2.7
2024-12-10 05:00:00,,,,False,-23.0,769.8,783.1,84.0,7.0,0.0,3.0
2024-12-10 06:00:00,,,,False,-24.0,769.8,783.1,76.0,3.0,1.0,3.2
2024-12-10 07:00:00,,,,False,-27.0,769.6,783.1,83.0,2.0,1.0,3.7
2024-12-10 08:00:00,,,,False,-27.0,769.6,783.1,76.0,6.0,2.0,5.0
2024-12-10 09:00:00,,,,False,-26.0,768.9,782.3,83.0,6.0,2.0,3.7
2024-12-10 10:00:00,42.166666666666664,-19.383666333333334,86.24399906666666,False,-25.0,769.0,782.3,83.0,6.0,2.0,5.0
2024-12-10 11:00:00,50.28333333333333,-18.432499725,86.54766545000001,False,-23.0,769.1,782.3,77.0,6.0,2.0,8.0
2024-12-10 12:00:00,60.1,-17.402958166666668,86.03508223333333,False,-22.0,768.4,781.6,77.0,6.0,2.0,10.0
2024-12-10 13:00:00,61.97872340425532,-16.524414702127658,83.37436074468086,False,-22.0,767.6,780.8,84.0,15.0,4.0,10.0
2024-12-10 14:00:00,54.2,-16.80116645,82.92483241666667,False,-21.0,766.9,780.0,84.0,15.0,4.0,10.0
2024-12-10 15:00:00,51.5,-17.21674983333333,79.470748975,False,-22.0,766.9,780.0,84.0,6.0,4.0,10.0
2024-12-10 16:00:00,87.39166666666667,-18.756999841666666,80.42658225,False,-24.0,766.7,780.0,76.0,6.0,4.0,10.0
2024-12-10 17:00:00,85.19583333333333,-18.420733825088654,79.9255241356383,False,-25.0,766.0,779.3,83.0,6.0,4.0,10.0
2024-12-10 18:00:00,83.0,-18.084467808510638,79.4244660212766,False,-24.0,766.1,779.3,76.0,6.0,4.0,10.0
2024-12-10 19:00:00,99.21666666666667,-18.230666499999998,79.56016496666666,False,-24.0,765.3,778.5,84.0,6.0,5.0,10.0
2024-12-10 20:00:00,59.05,-18.094166499999996,78.26816531666667,False,-24.0,764.5,777.7,76.0,6.0,4.0,10.0
2024-12-10 21:00:00,27.3,-18.499499866666667,77.38116541666666,False,-22.0,763.9,777.0,84.0,6.0,5.0,10.0
2024-12-10 22:00:00,41.641666666666666,-19.195166416666666,78.25033228333334,False,-21.0,764.0,777.0,77.0,3.0,6.0,10.0
2024-12-10 23:00:00,54.916666666666664,-18.89333321666667,77.86433278333334,False,-22.0,763.1,776.2,77.0,6.0,6.0,10.0
2024-12-11 00:00:00,50.225,-17.8437497,76.39991545,False,-22.0,762.4,775.5,77.0,6.0,5.0,10.0
2024-12-11 01:00:00,47.81666666666667,-16.65033315,74.41883245000001,False,-21.0,761.7,774.7,77.0,6.0,6.0,10.0
2024-12-11 02:00:00,34.8,-15.558332875,74.10399914999999,False,-19.0,761.0,773.9,71.0,6.0,6.0,10.0
2024-12-11 03:00:00,35.81666666666667,-14.720999633333333,75.51033245,False,-18.0,760.6,773.4,78.0,6.0,5.0,10.0
2024-12-11 04:00:00,22.35,-13.090666483333333,74.22616621666666,False,-17.0,759.9,772.7,78.0,6.0,6.0,10.0
2024-12-11 05:00:00,11.15,-11.621333008333332,70.86499871666666,False,-14.0,760.1,772.7,72.0,6.0,6.0,10.0
2024-12-11 06:00:00,8.083333333333334,-10.75833315,70.60566568333334,False,-13.0,760.1,772.7,72.0,3.0,6.0,10.0
2024-12-11 07:00:00,5.916666666666667,-10.345999783333333,71.9996652,False,-12.0,759.4,771.9,72.0,2.0,7.0,10.0
2024-12-11 08:00:00,5.75,-10.339999774999999,73.06199910000001,False,-11.0,759.4,771.9,67.0,2.0,7.0,10.0
2024-12-11 09:00:00,6.65,-10.123166383333334,73.70024921666666,False,-10.0,759.5,771.9,67.0,2.0,8.0,10.0
2024-12-11 10:00:00,5.45,-9.540333141666668,72.90183173333334,False,-10.0,759.5,771.9,67.0,2.0,8.0,10.0
2024-12-11 11:00:00,3.4,-8.96033315,72.08524916666667,False,-10.0,759.5,771.9,73.0,2.0,9.0,10.0
2024-12-11 12:00:00,3.5166666666666666,-8.419916404166667,70.16891593333334,False,-9.0,759.5,771.9,67.0,2.0,9.0,10.0
2024-12-11 13:00:00,3.615762273901809,-8.414362734560724,69.44160259121448,False,-9.0,759.5,771.9,67.0,2.0,10.0,10.0
2024-12-11 14:00:00,3.714857881136951,-8.408809064954779,68.71428924909561,False,-9.0,758.7,771.1,67.0,2.0,9.0,10.0
2024-12-11 15:00:00,3.813953488372093,-8.403255395348836,67.98697590697675,False,-9.0,758.7,771.1,62.0,2.0,9.0,10.0
2024-12-11 16:00:00,4.925,-8.6407498,69.03133241666666,False,-10.0,758.7,771.1,67.0,3.0,8.0,10.0
2024-12-11 17:00:00,5.5,-8.728999941666666,66.72683225,False,-10.0,758.7,771.1,67.0,2.0,8.0,10.0
2024-12-11 18:00:00,5.816666666666666,-8.836999791666667,65.20983263333333,False,-10.0,758.7,771.1,67.0,2.0,9.0,10.0
2024-12-11 19:00:00,4.95,-8.647333108333333,65.96633243333333,False,-9.0,758.0,770.4,62.0,2.0,11.0,10.0
2024-12-11 20:00:00,4.916666666666667,-8.2178332,66.32449913333333,False,-9.0,758.0,770.4,62.0,2.0,10.0,10.0
2024-12-11 21:00:00,3.433333333333333,-8.036833058333334,65.0361663,False,-9.0,757.3,769.6,62.0,2.0,11.0,10.0
2024-12-11 22:00:00,3.1666666666666665,-8.0849999,66.60149916666667,False,-9.0,757.3,769.6,67.0,2.0,10.0,10.0
2024-12-11 23:00:00,2.3666666666666667,-7.907666475,66.82633233333334,False,-8.0,757.3,769.6,62.0,2.0,10.0,10.0
2024-12-12 00:00:00,2.3666666666666667,-7.718166640000001,66.95333293333333,False,-8.0,757.3,769.6,62.0,2.0,10.0,10.0
2024-12-12 01:00:00,2.316666666666667,-7.7394999533333335,67.13699911666667,False,-8.0,756.6,768.9,62.0,2.0,10.0,10.0
2024-12-12 02:00:00,1.6833333333333333,-7.778833226666666,65.40016563333333,False,-8.0,756.6,768.9,62.0,2.0,10.0,10.0
2024-12-12 03:00:00,1.35,-7.6169999116666665,64.715665475,False,-8.0,756.6,768.9,62.0,2.0,9.0,10.0
2024-12-12 04:00:00,1.3166666666666667,-7.490666651666667,64.97716621666667,False,-8.0,756.6,768.9,62.0,2.0,10.0,10.0
2024-12-12 05:00:00,1.3645833333333333,-7.407083125,63.88020770833333,False,-8.0,756.6,768.9,62.0,3.0,8.0,10.0
2024-12-12 06:00:00,1.7666666666666666,-7.3204998450000005,64.72416555,False,-8.0,756.6,768.9,62.0,2.0,10.0,10.0
2024-12-12 07:00:00,3.2666666666666666,-7.297333261666667,65.66283278333334,False,-8.0,756.6,768.9,68.0,2.0,9.0,10.0
2024-12-12 08:00:00,3.4833333333333334,-7.316166615,65.99316621666667,False,-8.0,756.6,768.9,62.0,2.0,9.0,10.0
2024-12-12 09:00:00,4.591666666666667,-6.873833231666667,64.606498925,False,-8.0,756.6,768.9,68.0,3.0,9.0,10.0
2024-12-12 10:00:00,5.758333333333334,-6.426333183333333,62.675582266666666,False,-8.0,757.3,769.6,68.0,3.0,9.0,10.0
2024-12-12 11:00:00,76.84166666666667,-5.93708322,62.22441563333334,False,-7.0,757.4,769.6,63.0,2.0,9.0,10.0
2024-12-12 12:00:00,91.24166666666666,-5.261083266666666,60.44891555,False,-6.0,757.4,769.6,58.0,2.0,9.0,10.0
2024-12-12 13:00:00,17.866666666666667,-5.100833271666667,60.11399923333333,False,-6.0,756.7,768.9,58.0,2.0,8.0,10.0
2024-12-12 14:00:00,11.783333333333333,-5.584666619999999,61.75466545,False,-6.0,756.7,768.9,58.0,3.0,8.0,10.0
2024-12-12 15:00:00,12.058333333333334,-5.745249955,62.15183221666667,False,-6.0,756.7,768.9,54.0,3.0,7.0,10.0
2024-12-12 16:00:00,15.816666666666666,-5.838333258333334,62.806665683333335,False,-7.0,757.4,769.6,63.0,3.0,7.0,10.0
2024-12-12 17:00:00,16.883333333333333,-5.859499945,62.739166016666665,False,-7.0,756.7,768.9,63.0,3.0,8.0,10.0
2024-12-12 18:00:00,23.65,-5.522499975,60.8851656,False,-8.0,756.6,768.9,68.0,3.0,7.0,10.0
2024-12-12 19:00:00,22.766666666666666,-5.507333288333333,62.64949918333333,False,-7.0,756.7,768.9,63.0,3.0,7.0,10.0
2024-12-12 20:00:00,21.966666666666665,-5.552666619999999,62.50849868333333,False,-7.0,756.7,768.9,68.0,3.0,7.0,10.0
2024-12-12 21:00:00,15.933333333333334,-5.438999943333333,61.15299925,False,-7.0,756.7,768.9,63.0,3.0,7.0,10.0
2024-12-12 22:00:00,25.483333333333334,-5.352666553333333,60.0168321,False,-6.0,755.9,768.1,58.0,3.0,8.0,10.0
2024-12-12 23:00:00,20.366666666666667,-5.480999976666666,60.99266551666666,False,-7.0,756.7,768.9,63.0,3.0,6.0,10.0
2024-12-13 00:00:00,14.516666666666667,-5.562833318333333,61.00749913333333,False,-8.0,755.8,768.1,68.0,3.0,7.0,10.0
2024-12-13 01:00:00,11.75,-5.559166636666666,60.501165416666666,False,-7.0,755.9,768.1,63.0,3.0,8.0,10.0
2024-12-13 02:00:00,11.95,-5.773666585,60.91266535,False,-7.0,755.9,768.1,63.0,3.0,8.0,10.0
2024-12-13 03:00:00,14.033333333333333,-5.712499953333333,59.60066578333333,False,-8.0,755.8,768.1,68.0,3.0,6.0,10.0
2024-12-13 04:00:00,21.716666666666665,-5.5456666016666665,58.55583251666667,False,-7.0,755.9,768.1,63.0,3.0,6.0,10.0
2024-12-13 05:00:00,,,,False,-7.0,755.9,768.1,63.0,3.0,6.0,10.0
2024-12-13 06:00:00,,,,False,-8.0,755.8,768.1,68.0,6.0,3.0,10.0
2024-12-13 07:00:00,,,,False,-8.0,755.8,768.1,73.0,15.0,4.0,10.0
2024-12-13 08:00:00,,,,False,-8.0,755.8,768.1,68.0,6.0,6.0,10.0
2024-12-13 09:00:00,,,,False,-9.0,755.8,768.1,73.0,15.0,7.0,10.0
2024-12-13 10:00:00,,,,False,-7.0,755.9,768.1,63.0,6.0,6.0,10.0
2024-12-13 11:00:00,15.35,-4.946333265000001,54.287665866666664,False,-6.0,755.9,768.1,54.0,6.0,5.0,10.0
2024-12-13 12:00:00,13.016666666666667,-4.418666633333333,52.5408328,False,-5.0,755.2,767.3,54.0,6.0,5.0,10.0
2024-12-13 13:00:00,26.566666666666666,-4.763249968333333,54.495415558333335,False,-6.0,755.1,767.3,58.0,15.0,5.0,10.0
2024-12-13 14:00:00,24.466666666666665,-4.978833308333334,58.93399913333334,False,-7.0,754.4,766.6,68.0,15.0,5.0,10.0
2024-12-13 15:00:00,28.05,-5.36549986,63.629332149999996,False,-8.0,754.4,766.6,73.0,15.0,5.0,10.0
2024-12-13 16:00:00,16.533333333333335,-5.479833245,65.89966551666666,False,-8.0,753.6,765.8,73.0,16.0,5.0,10.0
2024-12-13 17:00:00,16.275,-5.357416651666667,65.41333195,False,-7.0,752.8,765.0,68.0,16.0,7.0,10.0
2024-12-13 18:00:00,28.341666666666665,-5.454666628333333,64.88449905833333,False,-7.0,752.8,765.0,68.0,15.0,8.0,10.0
2024-12-13 19:00:00,32.25,-5.117666576666666,62.18316573333333,False,-7.0,752.1,764.3,63.0,15.0,6.0,10.0
2024-12-13 20:00:00,35.916666666666664,-5.123333278333334,61.31399915,False,-7.0,751.3,763.5,68.0,15.0,7.0,10.0
2024-12-13 21:00:00,36.1,-5.0844165766666665,60.85166549166667,False,-6.0,750.7,762.8,58.0,15.0,9.0,10.0
2024-12-13 22:00:00,36.05,-5.04616658,60.25916575,False,-7.0,750.7,762.8,68.0,15.0,8.0,10.0
2024-12-13 23:00:00,34.69166666666667,-5.381249956666666,61.67449893333333,False,-7.0,749.9,762.0,68.0,15.0,8.0,10.0
2024-12-14 00:00:00,31.083333333333332,-5.138166611666667,60.95799905,False,-7.0,749.9,762.0,68.0,15.0,6.0,10.0
2024-12-14 01:00:00,26.7,-5.081833256666667,60.99466546666667,False,-6.0,749.1,761.2,63.0,15.0,7.0,10.0
2024-12-14 02:00:00,27.333333333333332,-5.341666536666667,61.85566589166667,False,-7.0,749.1,761.2,63.0,15.0,8.0,10.0
2024-12-14 03:00:00,17.983333333333334,-5.541666616666666,62.549165816666665,False,-7.0,749.1,761.2,63.0,15.0,7.0,10.0
2024-12-14 04:00:00,5.716666666666667,-5.804499955,65.05666581666667,False,-7.0,749.1,761.2,63.0,15.0,7.0,10.0
2024-12-14 05:00:00,,,,False,-7.0,749.1,761.2,68.0,6.0,7.0,10.0
2024-12-14 06:00:00,,,,False,-8.0,749.0,761.2,68.0,15.0,6.0,10.0
2024-12-14 07:00:00,,,,False,-7.0,749.1,761.2,73.0,15.0,7.0,10.0
2024-12-14 08:00:00,,,,False,-7.0,749.9,762.0,68.0,6.0,5.0,10.0
2024-12-14 09:00:00,21.85,-4.765166605,69.8731659,False,-7.0,749.9,762.0,73.0,6.0,6.0,10.0
2024-12-14 10:00:00,32.25,-3.550666581666667,69.36333245,False,-5.0,750.0,762.0,68.0,6.0,5.0,10.0
2024-12-14 11:00:00,33.61666666666667,-2.209583299166667,69.56724875,False,-4.0,750.0,762.0,69.0,6.0,5.0,10.0
2024-12-14 12:00:00,27.85,-1.5549999733333335,77.78349893333333,False,-2.0,750.1,762.0,69.0,6.0,4.0,10.0
2024-12-14 13:00:00,24.033333333333335,-1.3673333133333334,83.40316561666667,False,-2.0,750.1,762.0,86.0,3.0,4.0,10.0
2024-12-14 14:00:00,30.75,-1.0764999805,79.60866525,False,-2.0,750.1,762.0,74.0,6.0,5.0,10.0
2024-12-14 15:00:00,42.88333333333333,-1.6318333033333334,76.10749883333332,False,-3.0,750.1,762.0,74.0,15.0,4.0,10.0
2024-12-14 16:00:00,26.733333333333334,-2.6009999433333335,72.27766581666667,False,-6.0,749.1,761.2,80.0,16.0,4.0,10.0
2024-12-14 17:00:00,37.233333333333334,-3.261333255,71.19199906666667,False,-6.0,748.4,760.5,74.0,16.0,5.0,10.0
2024-12-14 18:00:00,36.1,-3.5126665650000004,76.37783238333333,False,-7.0,748.4,760.5,79.0,16.0,5.0,10.0
2024-12-14 19:00:00,31.666666666666668,-3.308166663333333,83.52999913333333,False,-6.0,747.7,759.7,86.0,15.0,5.0,10.0
2024-12-14 20:00:00,19.6,-2.7176666183333333,78.3561647,False,-4.0,747.1,759.0,80.0,16.0,6.0,10.0
2024-12-14 21:00:00,27.1,-1.7699999716666668,73.33233221666666,False,-3.0,746.3,758.2,80.0,15.0,7.0,10.0
2024-12-14 22:00:00,27.833333333333332,-1.198999985,69.11833251666667,False,-3.0,745.8,757.7,74.0,15.0,6.0,10.0
2024-12-14 23:00:00,17.866666666666667,-0.5741666566,67.99033258333333,False,-2.0,745.9,757.7,69.0,6.0,7.0,10.0
2024-12-15 00:00:00,19.216666666666665,0.5161666586666667,74.08649915,False,0.0,745.9,757.7,64.0,6.0,8.0,10.0
2024-12-15 01:00:00,13.1,0.7528333283333333,86.49849904999999,False,1.0,746.0,757.7,75.0,6.0,7.0,8.0
2024-12-15 02:00:00,19.033333333333335,1.6563332866666667,89.03933163333333,False,1.0,745.2,756.9,87.0,6.0,7.0,10.0
2024-12-15 03:00:00,8.283333333333333,1.9539999616666668,78.83816551666668,False,2.0,745.2,756.9,70.0,6.0,8.0,10.0
2024-12-15 04:00:00,11.375,1.8996666466666667,68.17208230833333,False,1.0,745.2,756.9,70.0,6.0,8.0,10.0
2024-12-15 05:00:00,,,,False,1.0,745.2,756.9,65.0,6.0,8.0,10.0
2024-12-15 06:00:00,,,,False,1.0,745.2,756.9,65.0,6.0,7.0,10.0
2024-12-15 07:00:00,,,,False,0.0,745.2,756.9,64.0,6.0,6.0,10.0
2024-12-15 08:00:00,,,,False,-1.0,745.1,756.9,69.0,6.0,5.0,10.0
2024-12-15 09:00:00,,,,False,-1.0,745.1,756.9,75.0,3.0,6.0,10.0
2024-12-15 10:00:00,,,,False,0.0,745.9,757.7,75.0,3.0,5.0,10.0
2024-12-15 11:00:00,,,,False,2.0,746.0,757.7,75.0,1.0,7.0,10.0
