"time";"T";"P0";"P";"U";"DD";"Ff";"ff10";"WW";"W'W'";"c";"VV";"Td";
"09.02.2025 03:00";"-20.0";"759.8";"772.7";"84";"Ветер, дующий с юго-запада";"5";"";"";"";"Нет существенной облачности";"10.0 и более";"-22.0";
"09.02.2025 02:30";"-20.0";"760.5";"773.4";"84";"Ветер, дующий с западо-юго-запада";"4";"";"";"";"Нет существенной облачности";"10.0 и более";"-22.0";
"09.02.2025 02:00";"-20.0";"761.0";"773.9";"84";"Ветер, дующий с запада";"3";"";"";"";"Нет существенной облачности";"10.0 и более";"-22.0";
"09.02.2025 01:30";"-19.0";"761.0";"773.9";"84";"Ветер, дующий с запада";"5";"";"";"";"Нет существенной облачности";"10.0 и более";"-21.0";
"09.02.2025 01:00";"-19.0";"761.0";"773.9";"84";"Ветер, дующий с западо-юго-запада";"5";"";"";"";"Нет существенной облачности";"10.0 и более";"-21.0";
"09.02.2025 00:30";"-19.0";"761.0";"773.9";"84";"Ветер, дующий с запада";"5";"";"";"";"Нет существенной облачности";"10.0 и более";"-21.0";
"09.02.2025 00:00";"-20.0";"761.0";"773.9";"84";"Ветер, дующий с юго-запада";"5";"";"";"";"Нет существенной облачности";"10.0 и более";"-22.0";
"08.02.2025 23:30";"-20.0";"761.0";"773.9";"84";"Ветер, дующий с юго-запада";"5";"";"Слабый(ая)(ые) снег, дымка";"";"Рассеянная (40-50%) 210 м";"5.0";"-22.0";
"08.02.2025 23:00";"-19.0";"762.6";"775.5";"84";"Ветер, дующий с западо-юго-запада";"5";"";"Слабый(ая)(ые) снег, дымка";"";"Разорванная (60-90%) 180 м";"4.9";"-21.0";
"08.02.2025 22:30";"-19.0";"763.3";"776.2";"84";"Ветер, дующий с западо-юго-запада";"4";"";"Слабый(ая)(ые) снег";"";"Разорванная (60-90%) 150 м";"6.0";"-21.0";
"08.02.2025 22:00";"-19.0";"763.3";"776.2";"84";"Ветер, дующий с западо-юго-запада";"4";"";"Слабый(ая)(ые) снег, дымка";"";"Разорванная (60-90%) 150 м";"5.0";"-21.0";
"08.02.2025 21:30";"-19.0";"763.3";"776.2";"77";"Ветер, дующий с западо-юго-запада";"4";"";"Дымка";"";"Рассеянная (40-50%) 180 м";"5.0";"-22.0";
"08.02.2025 21:00";"-19.0";"764.1";"777.0";"77";"Ветер, дующий с западо-юго-запада";"3";"";"Дымка";"";"Незначительная (10-30%) 120 м";"3.9";"-22.0";
"08.02.2025 20:30";"-20.0";"764.0";"777.0";"84";"Ветер, дующий с западо-юго-запада";"4";"";"Дымка";"";"Незначительная (10-30%) 120 м";"3.6";"-22.0";
"08.02.2025 20:00";"-21.0";"764.0";"777.0";"84";"Ветер, дующий с западо-юго-запада";"4";"";"Дымка";"";"Незначительная (10-30%) 120 м";"3.6";"-23.0";
"08.02.2025 19:30";"-21.0";"764.0";"777.0";"84";"Ветер, дующий с западо-юго-запада";"3";"";"Дымка";"";"Незначительная (10-30%) 120 м";"2.7";"-23.0";
"08.02.2025 19:25";"-21.0";"764.0";"777.0";"84";"Ветер, дующий с западо-юго-запада";"3";"";"Дымка";"";"Незначительная (10-30%) 120 м";"2.8";"-23.0";
"08.02.2025 19:24";"-21.0";"764.0";"777.0";"84";"Ветер, дующий с западо-юго-запада";"3";"";"Дымка";"";"Незначительная (10-30%) 120 м";"3.4";"-23.0";
"08.02.2025 19:00";"-20.0";"764.0";"777.0";"84";"Ветер, дующий с запада";"3";"";"Дымка";"";"Нет существенной облачности";"5.0";"-22.0";
"08.02.2025 18:30";"-21.0";"764.0";"777.0";"84";"Ветер, дующий с западо-юго-запада";"3";"";"Дымка";"";"Нет существенной облачности";"3.2";"-23.0";
"08.02.2025 18:00";"-20.0";"764.7";"777.7";"77";"Ветер, дующий с западо-юго-запада";"3";"";"Дымка";"";"Рассеянная (40-50%) 150 м";"2.0";"-23.0";
"08.02.2025 17:59";"-20.0";"764.7";"777.7";"84";"Ветер, дующий с западо-юго-запада";"3";"";"Дымка";"";"Рассеянная (40-50%) 120 м";"1.8";"-22.0";
"08.02.2025 17:42";"-20.0";"764.7";"777.7";"77";"Ветер, дующий с западо-юго-запада";"3";"";"Дымка";"";"Рассеянная (40-50%) 120 м";"4.3";"-23.0";
"08.02.2025 17:30";"-19.0";"764.7";"777.7";"77";"Ветер, дующий с запада";"3";"";"";"";"Рассеянная (40-50%) 270 м";"10.0 и более";"-22.0";
"08.02.2025 17:00";"-19.0";"764.7";"777.7";"84";"Ветер, дующий с запада";"3";"";"";"";"Рассеянная (40-50%) 270 м";"10.0 и более";"-21.0";
"08.02.2025 16:30";"-18.0";"764.8";"777.7";"78";"Ветер, дующий с запада";"3";"";"";"";"Рассеянная (40-50%) 270 м";"10.0 и более";"-21.0";
"08.02.2025 16:00";"-17.0";"764.8";"777.7";"78";"Ветер, дующий с запада";"3";"";"";"";"Рассеянная (40-50%) 450 м";"10.0 и более";"-20.0";
"08.02.2025 15:30";"-17.0";"764.8";"777.7";"78";"Ветер, дующий с запада";"2";"";"";"";"Незначительная (10-30%) 150 м";"10.0 и более";"-20.0";
"08.02.2025 15:00";"-17.0";"764.8";"777.7";"78";"Ветер, дующий с западо-северо-запада";"3";"";"";"";"Незначительная (10-30%) 150 м";"10.0 и более";"-20.0";
"08.02.2025 14:30";"-17.0";"764.8";"777.7";"78";"Ветер, дующий с запада";"3";"";"";"";"Незначительная (10-30%) 150 м";"10.0 и более";"-20.0";
"08.02.2025 14:00";"-17.0";"765.6";"778.5";"85";"Ветер, дующий с запада";"3";"";"";"";"Незначительная (10-30%) 150 м";"10.0 и более";"-19.0";
"08.02.2025 13:30";"-18.0";"765.6";"778.5";"84";"Ветер, дующий с запада";"4";"";"";"";"Незначительная (10-30%) 150 м";"10.0 и более";"-20.0";
"08.02.2025 13:00";"-17.0";"765.6";"778.5";"85";"Ветер, дующий с западо-юго-запада";"4";"";"";"";"Незначительная (10-30%) 150 м";"10.0 и более";"-19.0";
"08.02.2025 12:30";"-18.0";"765.6";"778.5";"84";"Ветер, дующий с западо-юго-запада";"3";"";"";"";"Незначительная (10-30%) 150 м";"9.0";"-20.0";
"08.02.2025 12:00";"-18.0";"765.6";"778.5";"84";"Ветер, дующий с юго-юго-запада";"2";"";"Дымка";"";"Незначительная (10-30%) 120 м";"5.0";"-20.0";
"08.02.2025 11:30";"-20.0";"766.3";"779.3";"84";"Ветер, дующий с юго-юго-запада";"1";"";"Дымка";"";"Нет существенной облачности";"5.0";"-22.0";
"08.02.2025 11:00";"-20.0";"766.3";"779.3";"84";"Ветер, дующий с юга";"1";"";"Дымка";"";"Нет существенной облачности";"3.9";"-22.0";
"08.02.2025 10:50";"-21.0";"766.2";"779.3";"84";"Ветер, дующий с юга";"1";"";"Дымка";"";"Незначительная (10-30%) 90 м";"3.3";"-23.0";
"08.02.2025 10:33";"-21.0";"766.2";"779.3";"84";"Ветер, дующий с юга";"1";"";"Дымка";"";"Незначительная (10-30%) 90 м";"1.5";"-23.0";
"08.02.2025 10:31";"-21.0";"766.2";"779.3";"77";"Ветер, дующий с юга";"1";"";"Дымка";"";"Незначительная (10-30%) 90 м";"2.8";"-24.0";
"08.02.2025 10:30";"-21.0";"766.2";"779.3";"84";"Штиль, безветрие";"0";"";"Дымка";"";"Рассеянная (40-50%) 60 м";"4.8";"-23.0";
"08.02.2025 10:09";"-22.0";"766.2";"779.3";"84";"Ветер, дующий с юга";"1";"";"Дымка";"";"Рассеянная (40-50%) 60 м";"4.7";"-24.0";
"08.02.2025 10:00";"-22.0";"766.2";"779.3";"77";"Ветер, дующий с юго-юго-запада";"1";"";"";"";"Рассеянная (40-50%) 30 м";"7.0";"-25.0";
"08.02.2025 09:30";"-22.0";"766.2";"779.3";"84";"Штиль, безветрие";"0";"";"";"";"Рассеянная (40-50%) 30 м";"7.0";"-24.0";
"08.02.2025 09:00";"-23.0";"766.1";"779.3";"84";"Ветер, дующий с севера";"2";"";"";"";"Рассеянная (40-50%) 30 м";"10.0 и более";"-25.0";
"08.02.2025 08:30";"-24.0";"766.1";"779.3";"84";"Ветер, дующий с севера";"2";"";"Дымка";"";"Разорванная (60-90%) 30 м";"4.8";"-26.0";
"08.02.2025 08:24";"-24.0";"766.1";"779.3";"84";"Ветер, дующий с севера";"2";"";"Дымка";"";"Разорванная (60-90%) 30 м";"1.7";"-26.0";
"08.02.2025 08:09";"-24.0";"766.1";"779.3";"84";"Ветер, дующий с севера";"2";"";"Замерзающий(ая) (переохлажденный(ая)) туман";"";"Разорванная (60-90%) 30 м";"0.6";"-26.0";
"08.02.2025 08:00";"-24.0";"766.1";"779.3";"76";"Ветер, дующий с севера";"2";"";"Замерзающий(ая) (переохлажденный(ая)) туман";"";"Разорванная (60-90%) 30 м";"0.8";"-27.0";
"08.02.2025 07:49";"-24.0";"766.1";"779.3";"76";"Ветер, дующий с севера";"2";"";"Замерзающий(ая) (переохлажденный(ая)) туман";"";"Разорванная (60-90%) 30 м";"0.7";"-27.0";
"08.02.2025 07:38";"-24.0";"766.1";"779.3";"84";"Ветер, дующий с севера";"1";"";"Дымка";"";"Сплошная (100%) 30 м";"1.2";"-26.0";
"08.02.2025 07:33";"-24.0";"766.1";"779.3";"84";"Ветер, дующий с севера";"1";"";"Дымка";"";"Сплошная (100%) 30 м";"2.4";"-26.0";
"08.02.2025 07:30";"-24.0";"766.1";"779.3";"84";"Ветер, дующий с севера";"1";"";"Дымка";"";"Сплошная (100%) 60 м";"4.0";"-26.0";
"08.02.2025 07:15";"-24.0";"766.1";"779.3";"84";"Ветер, дующий с севера";"1";"";"Дымка";"";"Сплошная (100%) 60 м";"5.0";"-26.0";
"08.02.2025 07:00";"-24.0";"766.1";"779.3";"76";"Ветер, дующий с севера";"1";"";"Дымка";"";"Сплошная (100%) 90 м";"3.4";"-27.0";
"08.02.2025 06:30";"-24.0";"766.1";"779.3";"76";"Ветер, дующий с северо-северо-востока";"2";"";"Дымка";"";"Сплошная (100%) 90 м";"2.4";"-27.0";
"08.02.2025 06:11";"-24.0";"766.1";"779.3";"84";"Ветер, дующий с севера";"2";"";"Дымка";"";"Сплошная (100%) 60 м";"2.0";"-26.0";
"08.02.2025 06:04";"-24.0";"766.1";"779.3";"84";"Ветер, дующий с севера";"2";"";"Дымка";"";"Сплошная (100%) 60 м";"3.5";"-26.0";
"08.02.2025 06:00";"-24.0";"765.3";"778.5";"84";"Ветер, дующий с севера";"2";"";"Дымка";"";"Сплошная (100%) 90 м";"5.0";"-26.0";
"08.02.2025 05:30";"-24.0";"765.3";"778.5";"84";"Ветер, дующий с северо-северо-востока";"2";"";"";"";"Разорванная (60-90%) 90 м";"10.0 и более";"-26.0";
"08.02.2025 05:00";"-24.0";"765.3";"778.5";"84";"Ветер, дующий с северо-северо-востока";"3";"";"";"";"Рассеянная (40-50%) 90 м";"10.0 и более";"-26.0";
"08.02.2025 04:30";"-24.0";"765.3";"778.5";"84";"Ветер, дующий с севера";"2";"";"";"";"Рассеянная (40-50%) 150 м";"10.0 и более";"-26.0";
"08.02.2025 04:00";"-24.0";"765.3";"778.5";"84";"Ветер, дующий с севера";"2";"";"";"";"Нет существенной облачности";"10.0 и более";"-26.0";
"08.02.2025 03:30";"-23.0";"765.3";"778.5";"84";"Ветер, дующий с северо-северо-запада";"2";"";"";"";"Нет существенной облачности";"10.0 и более";"-25.0";
"08.02.2025 03:00";"-23.0";"765.3";"778.5";"84";"Ветер, дующий с севера";"2";"";"";"";"Нет существенной облачности";"10.0 и более";"-25.0";
"08.02.2025 02:30";"-24.0";"765.3";"778.5";"84";"Ветер, дующий с севера";"2";"";"";"";"Нет существенной облачности";"10.0 и более";"-26.0";
"08.02.2025 02:00";"-24.0";"765.3";"778.5";"84";"Ветер, дующий с северо-востока";"3";"";"";"";"Нет существенной облачности";"10.0 и более";"-26.0";
"08.02.2025 01:30";"-23.0";"765.3";"778.5";"84";"Ветер, дующий с северо-северо-востока";"4";"";"";"";"Нет существенной облачности";"10.0 и более";"-25.0";
"08.02.2025 01:00";"-23.0";"766.1";"779.3";"84";"Ветер, дующий с северо-северо-востока";"4";"";"";"";"Нет существенной облачности";"10.0 и более";"-25.0";
"08.02.2025 00:30";"-22.0";"765.4";"778.5";"84";"Ветер, дующий с северо-северо-востока";"3";"";"";"";"Нет существенной облачности";"10.0 и более";"-24.0";
"08.02.2025 00:00";"-23.0";"766.1";"779.3";"84";"Ветер, дующий с северо-востока";"3";"";"";"";"Нет существенной облачности";"10.0 и более";"-25.0";
"07.02.2025 23:30";"-22.0";"766.2";"779.3";"84";"Ветер, дующий с северо-востока";"3";"";"";"";"Нет существенной облачности";"10.0 и более";"-24.0";
"07.02.2025 23:00";"-21.0";"766.2";"779.3";"84";"Ветер, дующий с северо-востока";"3";"";"";"";"Нет существенной облачности";"10.0 и более";"-23.0";
"07.02.2025 22:30";"-22.0";"766.2";"779.3";"84";"Ветер, дующий с северо-востока";"3";"";"";"";"Нет существенной облачности";"10.0 и более";"-24.0";
"07.02.2025 22:00";"-23.0";"766.1";"779.3";"84";"Ветер, дующий с северо-северо-востока";"3";"";"";"";"Нет существенной облачности";"10.0 и более";"-25.0";
"07.02.2025 21:30";"-22.0";"766.2";"779.3";"84";"Ветер, дующий с северо-северо-востока";"3";"";"";"";"Нет существенной облачности";"10.0 и более";"-24.0";
"07.02.2025 21:00";"-20.0";"766.3";"779.3";"84";"Ветер, дующий с северо-востока";"2";"";"";"";"Нет существенной облачности";"10.0 и более";"-22.0";
